               Entry              Nevents                           Time                    Temperature                         Energy               C_Pt*               CO_Pt*                 CO2*              CHO_Pt*                   H*                H_Pt*              COH_Pt*             COOH_Pt*               OH_Pt*                 COH*                   O*               CH_Pt*                O_Pt*                  CO*                   C*                 CH3*                COOH*              CH2_Pt*              CH3_Pt*                 CH2*              CO2_Pt*                 CHO*                 H2O*                  CH*                  OH*              H2O_Pt*                  CH4                   O2                   CO                   H2                  CO2                  H2O
                   1                    0         0.0000000000000000E+00         1.1000000000000000E+03         0.0000000000000000E+00                   0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0
                   2               100000         1.6416979313172911E-04         1.1000000000000000E+03         3.7215500000000183E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   13                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -25                    0                    4                   49                   -2                    0
                   3               200000         2.4829599653572720E-04         1.1000000000000000E+03         4.4730500000000184E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   16                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -29                    0                    6                   57                   -3                    0
                   4               300000         3.2166124751229684E-04         1.1000000000000000E+03         4.9345500000000165E+01                   9                    0                    0                    0                    4                    0                    0                    0                    0                    0                    0                    0                    0                    0                   18                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -33                    0                    8                   63                   -4                    0
                   5               400000         3.3590141793568860E-04         1.1000000000000000E+03         5.5094500000000174E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   19                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -35                    0                    8                   68                   -4                    0
                   6               500000         3.7202994799973255E-04         1.1000000000000000E+03         5.9382500000000192E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   21                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -36                    0                    8                   71                   -4                    0
                   7               600000         4.3490388164944745E-04         1.1000000000000000E+03         6.4946499999957155E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   23                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -39                    0                    8                   76                   -4                    0
                   8               700000         5.2101424256349987E-04         1.1000000000000000E+03         7.4489499999946318E+01                   9                    0                    0                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   28                    0                    0                    0                    0                    0                    0                    0                    0                    1                    0                    0                  -42                    0                    8                   83                   -4                    0
                   9               800000         5.2648432670254850E-04         1.1000000000000000E+03         7.4155499999946315E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   27                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -42                    0                    8                   83                   -4                    0
                  10               900000         5.3196854169038402E-04         1.1000000000000000E+03         7.3193499999946312E+01                   9                    0                    1                    0                    1                    0                    0                    0                    0                    0                    0                    0                    0                    0                   27                    0                    0                    0                    0                    0                    0                    0                    0                    3                    0                    0                  -43                    0                    8                   84                   -5                    0
                  11              1000000         5.3549081169582352E-04         1.1000000000000000E+03         7.5281499999946362E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   25                    0                    0                    0                    0                    0                    0                    0                    0                    6                    0                    0                  -44                    0                    8                   85                   -4                    0
                  12              1100000         5.7860700268452412E-04         1.1000000000000000E+03         8.1528499999946320E+01                   9                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                    0                   30                    0                    0                    0                    0                    0                    0                    0                    0                    2                    0                    0                  -45                    0                    8                   89                   -4                    0
